bottom_themes,cross_sectional_spearman,d1_role,evidence_lane,horizon,long_short_spread,negative_leg_count,negative_leg_return,portfolio,positive_leg_count,positive_leg_return,signal_date,theme_count,top_themes
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.028334474073668847,1,-0.028334474073668847,top1_bottom1,0,0.0,2013-12-19,4,
uranium_nuclear|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.016918427783656376,2,-0.016918427783656376,top2_bottom2,0,0.0,2013-12-19,4,
uranium_nuclear|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.016918427783656376,2,-0.016918427783656376,top_half_bottom_half,0,0.0,2013-12-19,4,
uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02121837282008565,1,-0.02121837282008565,top1_bottom1,0,0.0,2013-12-20,4,
uranium_nuclear|solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00012763003946042462,2,-0.00012763003946042462,top2_bottom2,0,0.0,2013-12-20,4,
uranium_nuclear|solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00012763003946042462,2,-0.00012763003946042462,top_half_bottom_half,0,0.0,2013-12-20,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04859685522459811,1,-0.04859685522459811,top1_bottom1,0,0.0,2013-12-20,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03109728813086232,2,-0.03109728813086232,top2_bottom2,0,0.0,2013-12-20,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03109728813086232,2,-0.03109728813086232,top_half_bottom_half,0,0.0,2013-12-20,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02338377946904502,1,-0.02338377946904502,top1_bottom1,0,0.0,2013-12-23,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.018826451124876353,2,-0.018826451124876353,top2_bottom2,0,0.0,2013-12-23,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.018826451124876353,2,-0.018826451124876353,top_half_bottom_half,0,0.0,2013-12-23,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.050206361611132344,1,-0.050206361611132344,top1_bottom1,0,0.0,2013-12-23,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0373338178011311,2,-0.0373338178011311,top2_bottom2,0,0.0,2013-12-23,4,
uranium_nuclear|solar_energy,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0373338178011311,2,-0.0373338178011311,top_half_bottom_half,0,0.0,2013-12-23,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04436662382462275,1,-0.04436662382462275,top1_bottom1,0,0.0,2013-12-24,4,
solar_energy|semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.024203777622743616,2,-0.024203777622743616,top2_bottom2,0,0.0,2013-12-24,4,
solar_energy|semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.024203777622743616,2,-0.024203777622743616,top_half_bottom_half,0,0.0,2013-12-24,4,
solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10507888106216501,1,-0.10507888106216501,top1_bottom1,0,0.0,2013-12-24,4,
solar_energy|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.051588667807791255,2,-0.051588667807791255,top2_bottom2,0,0.0,2013-12-24,4,
solar_energy|semiconductors,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.051588667807791255,2,-0.051588667807791255,top_half_bottom_half,0,0.0,2013-12-24,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012374109501461339,1,-0.012374109501461339,top1_bottom1,0,0.0,2013-12-26,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012374109501461339,1,-0.012374109501461339,top2_bottom2,0,0.0,2013-12-26,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012374109501461339,1,-0.012374109501461339,top_half_bottom_half,0,0.0,2013-12-26,4,
solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10043170297746173,1,-0.10043170297746173,top1_bottom1,0,0.0,2013-12-26,4,
solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10043170297746173,1,-0.10043170297746173,top2_bottom2,0,0.0,2013-12-26,4,
solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10043170297746173,1,-0.10043170297746173,top_half_bottom_half,0,0.0,2013-12-26,4,
solar_energy,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.08171430315290173,1,-0.08171430315290173,top1_bottom1,0,0.0,2013-12-27,4,
solar_energy|semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.040262488922172934,2,-0.040262488922172934,top2_bottom2,0,0.0,2013-12-27,4,
solar_energy|semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.040262488922172934,2,-0.040262488922172934,top_half_bottom_half,0,0.0,2013-12-27,4,
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.09485713413783481,1,-0.09485713413783481,top1_bottom1,0,0.0,2013-12-27,4,
solar_energy|semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04207651244071153,2,-0.04207651244071153,top2_bottom2,0,0.0,2013-12-27,4,
solar_energy|semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04207651244071153,2,-0.04207651244071153,top_half_bottom_half,0,0.0,2013-12-27,4,
,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2013-12-30,4,
cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0018889020913316346,1,0.0018889020913316346,top2_bottom2,0,0.0,2013-12-30,4,
cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0018889020913316346,1,0.0018889020913316346,top_half_bottom_half,0,0.0,2013-12-30,4,
,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2013-12-30,4,
cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0015111793186621814,1,-0.0015111793186621814,top2_bottom2,0,0.0,2013-12-30,4,
cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0015111793186621814,1,-0.0015111793186621814,top_half_bottom_half,0,0.0,2013-12-30,4,
cloud_computing,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.010573972210621396,1,0.010573972210621396,top1_bottom1,0,0.0,2013-12-31,4,
cloud_computing|solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03458337008678963,2,-0.03458337008678963,top2_bottom2,0,0.0,2013-12-31,4,
cloud_computing|solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03458337008678963,2,-0.03458337008678963,top_half_bottom_half,0,0.0,2013-12-31,4,
cloud_computing,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.003776449516557756,1,-0.003776449516557756,top1_bottom1,0,0.0,2013-12-31,4,
cloud_computing|solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.06500458613273496,2,-0.06500458613273496,top2_bottom2,0,0.0,2013-12-31,4,
cloud_computing|solar_energy,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.06500458613273496,2,-0.06500458613273496,top_half_bottom_half,0,0.0,2013-12-31,4,
cloud_computing,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004547208867328401,1,-0.004547208867328401,top1_bottom1,0,0.0,2014-01-02,4,
cloud_computing|semiconductors,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00022996127149671475,2,0.00022996127149671475,top2_bottom2,0,0.0,2014-01-02,4,
cloud_computing|semiconductors,0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00022996127149671475,2,0.00022996127149671475,top_half_bottom_half,0,0.0,2014-01-02,4,
cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,1,0.0,top1_bottom1,0,0.0,2014-01-02,4,
cloud_computing|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0015498004014619093,2,0.0015498004014619093,top2_bottom2,0,0.0,2014-01-02,4,
cloud_computing|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0015498004014619093,2,0.0015498004014619093,top_half_bottom_half,0,0.0,2014-01-02,4,
semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.006682548188546855,1,-0.006682548188546855,top1_bottom1,0,0.0,2014-01-03,4,
semiconductors|cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004472485725244835,2,-0.004472485725244835,top2_bottom2,0,0.0,2014-01-03,4,
semiconductors|cloud_computing,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004472485725244835,2,-0.004472485725244835,top_half_bottom_half,0,0.0,2014-01-03,4,
semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0019092604640602584,1,-0.0019092604640602584,top1_bottom1,0,0.0,2014-01-03,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0013078289904822071,2,0.0013078289904822071,top2_bottom2,0,0.0,2014-01-03,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0013078289904822071,2,0.0013078289904822071,top_half_bottom_half,0,0.0,2014-01-03,4,
semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005773434693979063,1,-0.005773434693979063,top1_bottom1,0,0.0,2014-01-06,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004788552087170883,2,-0.004788552087170883,top2_bottom2,0,0.0,2014-01-06,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004788552087170883,2,-0.004788552087170883,top_half_bottom_half,0,0.0,2014-01-06,4,
semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.00024051771966815405,1,0.00024051771966815405,top1_bottom1,0,0.0,2014-01-06,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0008810217760445438,2,0.0008810217760445438,top2_bottom2,0,0.0,2014-01-06,4,
semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0008810217760445438,2,0.0008810217760445438,top_half_bottom_half,0,0.0,2014-01-06,4,
semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0009537653036992833,1,-0.0009537653036992833,top1_bottom1,0,0.0,2014-01-07,4,
semiconductors|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.006431013426509813,2,0.006431013426509813,top2_bottom2,0,0.0,2014-01-07,4,
semiconductors|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.006431013426509813,2,0.006431013426509813,top_half_bottom_half,0,0.0,2014-01-07,4,
semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.01740580749021392,1,-0.01740580749021392,top1_bottom1,0,0.0,2014-01-07,4,
semiconductors|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.008045025312859722,2,-0.008045025312859722,top2_bottom2,0,0.0,2014-01-07,4,
semiconductors|uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.008045025312859722,2,-0.008045025312859722,top_half_bottom_half,0,0.0,2014-01-07,4,
,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2014-01-08,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.007915559813120199,1,0.007915559813120199,top2_bottom2,0,0.0,2014-01-08,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.007915559813120199,1,0.007915559813120199,top_half_bottom_half,0,0.0,2014-01-08,4,
,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2014-01-08,4,
uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.034300822097464545,1,-0.034300822097464545,top2_bottom2,0,0.0,2014-01-08,4,
uranium_nuclear,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.034300822097464545,1,-0.034300822097464545,top_half_bottom_half,0,0.0,2014-01-08,4,
uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.013351186184989317,1,-0.013351186184989317,top1_bottom1,0,0.0,2014-01-09,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.015136020880437528,2,-0.015136020880437528,top2_bottom2,0,0.0,2014-01-09,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.015136020880437528,2,-0.015136020880437528,top_half_bottom_half,0,0.0,2014-01-09,4,
uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.048064104741709635,1,-0.048064104741709635,top1_bottom1,0,0.0,2014-01-09,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03416077385994687,2,-0.03416077385994687,top2_bottom2,0,0.0,2014-01-09,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03416077385994687,2,-0.03416077385994687,top_half_bottom_half,0,0.0,2014-01-09,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04047781172557441,1,-0.04047781172557441,top1_bottom1,0,0.0,2014-01-10,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04047781172557441,1,-0.04047781172557441,top2_bottom2,0,0.0,2014-01-10,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04047781172557441,1,-0.04047781172557441,top_half_bottom_half,0,0.0,2014-01-10,4,
uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0550763066034512,1,-0.0550763066034512,top1_bottom1,0,0.0,2014-01-10,4,
uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0550763066034512,1,-0.0550763066034512,top2_bottom2,0,0.0,2014-01-10,4,
uranium_nuclear,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0550763066034512,1,-0.0550763066034512,top_half_bottom_half,0,0.0,2014-01-10,4,
uranium_nuclear,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.032215632471350286,1,-0.032215632471350286,top1_bottom1,0,0.0,2014-01-13,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027821891054442882,2,-0.027821891054442882,top2_bottom2,0,0.0,2014-01-13,4,
uranium_nuclear|semiconductors,0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027821891054442882,2,-0.027821891054442882,top_half_bottom_half,0,0.0,2014-01-13,4,
uranium_nuclear,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.08875735860681044,1,-0.08875735860681044,top1_bottom1,0,0.0,2014-01-13,4,
uranium_nuclear|semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.05214819499464152,2,-0.05214819499464152,top2_bottom2,0,0.0,2014-01-13,4,
uranium_nuclear|semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.05214819499464152,2,-0.05214819499464152,top_half_bottom_half,0,0.0,2014-01-13,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04536486381675009,1,-0.04536486381675009,top1_bottom1,0,0.0,2014-01-14,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04536486381675009,1,-0.04536486381675009,top2_bottom2,0,0.0,2014-01-14,4,
uranium_nuclear,-0.8,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04536486381675009,1,-0.04536486381675009,top_half_bottom_half,0,0.0,2014-01-14,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10190665265269128,1,-0.10190665265269128,top1_bottom1,0,0.0,2014-01-14,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10190665265269128,1,-0.10190665265269128,top2_bottom2,0,0.0,2014-01-14,4,
uranium_nuclear,-1.0,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10190665265269128,1,-0.10190665265269128,top_half_bottom_half,0,0.0,2014-01-14,4,
semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.01255232240309978,1,0.01255232240309978,top1_bottom1,0,0.0,2014-01-15,4,
semiconductors|cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005541120465180127,2,0.005541120465180127,top2_bottom2,0,0.0,2014-01-15,4,
semiconductors|cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005541120465180127,2,0.005541120465180127,top_half_bottom_half,0,0.0,2014-01-15,4,
semiconductors,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.014179465454688955,1,0.014179465454688955,top1_bottom1,0,0.0,2014-01-15,4,
semiconductors|cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.005435926119183865,2,0.005435926119183865,top2_bottom2,0,0.0,2014-01-15,4,
semiconductors|cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.005435926119183865,2,0.005435926119183865,top_half_bottom_half,0,0.0,2014-01-15,4,
semiconductors,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.015122859032693059,1,-0.015122859032693059,top1_bottom1,0,0.0,2014-01-16,4,
semiconductors|cloud_computing,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00645846312649323,2,-0.00645846312649323,top2_bottom2,0,0.0,2014-01-16,4,
semiconductors|cloud_computing,-0.4,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00645846312649323,2,-0.00645846312649323,top_half_bottom_half,0,0.0,2014-01-16,4,
